Real;Predicted;Time (us)
0.21621622;0.34535584;8.00
0.27027026;0.27910137;4.00
0.08108108;0.06628915;8.00
0.08108108;0.11197743;8.00
0.24324325;0.21930252;4.00
0.24324325;0.26489463;8.00
0.10810811;0.12019341;8.00
0.05405405;0.07720121;4.00
0.29729730;0.39361033;4.00
0.05405405;0.06440821;4.00
0.35135135;0.47028846;8.00
0.08108108;0.07349809;4.00
0.05405405;0.07474424;8.00
0.08108108;0.08486503;8.00
0.05405405;0.06852417;4.00
0.21621622;0.31762964;4.00
0.02702703;0.07219215;8.00
0.45945945;0.35804254;8.00
0.32432431;0.35155186;4.00
0.16216215;0.12233607;8.00
0.54054052;0.42921674;8.00
0.10810811;0.09183883;8.00
0.08108108;0.05957728;8.00
0.05405405;0.07232898;8.00
0.08108108;0.07755715;8.00
0.21621622;0.18763705;4.00
0.05405405;0.03657956;4.00
0.27027026;0.27229929;4.00
0.27027026;0.28787524;8.00
0.35135135;0.35341325;8.00
0.05405405;0.06245353;8.00
0.48648649;0.44132426;4.00
0.05405405;0.06858373;4.00
0.08108108;0.10325531;8.00
0.27027026;0.34954801;8.00
0.08108108;0.08402690;4.00
0.02702703;0.06315287;8.00
0.40540540;0.39951217;8.00
0.05405405;0.06702866;4.00
0.05405405;0.06961384;4.00
0.59459460;0.51340127;4.00
0.48648649;0.49910629;8.00
0.18918920;0.13657622;8.00
0.05405405;0.05426967;4.00
0.02702703;0.05310342;8.00
0.05405405;0.07796200;8.00
0.37837839;0.35185090;8.00
0.05405405;0.05063257;8.00
0.05405405;0.04902024;8.00
0.05405405;0.05646800;8.00
0.54054052;0.50354528;8.00
0.08108108;0.06988876;4.00
0.05405405;0.04658954;8.00
0.51351351;0.48053887;8.00
0.05405405;0.05561515;4.00
0.18918920;0.11517271;8.00
0.08108108;0.07698175;8.00
0.05405405;0.07384059;8.00
0.35135135;0.44246042;4.00
0.05405405;0.06988351;8.00
0.08108108;0.08528597;8.00
0.10810811;0.06840429;8.00
0.37837839;0.40683541;8.00
0.08108108;0.06922007;8.00
0.05405405;0.04748892;8.00
0.48648649;0.49008712;8.00
0.08108108;0.07072881;8.00
0.05405405;0.08501848;8.00
0.18918920;0.17109905;4.00
0.10810811;0.06174304;8.00
0.08108108;0.07605375;4.00
0.05405405;0.07960901;8.00
0.05405405;0.06963836;8.00
0.24324325;0.29789162;8.00
0.16216215;0.07653341;8.00
0.08108108;0.07920396;8.00
0.02702703;0.05435646;4.00
0.05405405;0.04680077;8.00
0.13513514;0.08290242;4.00
0.05405405;0.04799932;8.00
0.05405405;0.05695669;8.00
0.32432431;0.36267328;8.00
0.02702703;0.05640617;8.00
0.37837839;0.42131159;8.00
0.78378379;0.46935651;4.00
0.05405405;0.05035989;8.00
0.18918920;0.19036254;8.00
0.64864868;0.52337819;4.00
0.05405405;0.04060206;8.00
0.08108108;0.07954235;8.00
0.13513514;0.10218646;8.00
0.18918920;0.14959145;8.00
0.37837839;0.29401857;4.00
0.32432431;0.27978998;8.00
0.02702703;0.05734866;8.00
0.27027026;0.24393667;4.00
0.02702703;0.06028242;8.00
0.08108108;0.07328825;8.00
0.05405405;0.11380371;8.00
0.24324325;0.28325373;8.00
0.48648649;0.47768444;8.00
0.16216215;0.16552934;8.00
0.32432431;0.36048323;4.00
0.08108108;0.05960838;8.00
0.08108108;0.07514299;4.00
0.32432431;0.31440407;8.00
0.29729730;0.30436677;4.00
0.54054052;0.51020455;4.00
0.08108108;0.07935490;12.00
0.40540540;0.40734339;8.00
0.29729730;0.31470713;8.00
0.05405405;0.10585035;4.00
0.16216215;0.12873574;8.00
0.05405405;0.05439214;8.00
0.27027026;0.38505557;8.00
0.05405405;0.06946524;8.00
0.56756759;0.49573773;8.00
0.32432431;0.32797170;4.00
0.05405405;0.04761043;8.00
0.05405405;0.06859813;4.00
0.08108108;0.08709005;8.00
0.08108108;0.06771262;8.00
0.08108108;0.06784402;8.00
0.35135135;0.45256200;4.00
0.29729730;0.32949519;4.00
0.18918920;0.17428255;8.00
0.10810811;0.06879357;4.00
0.05405405;0.07576098;8.00
0.24324325;0.32499748;8.00
0.24324325;0.21941973;8.00
0.27027026;0.24945194;8.00
0.05405405;0.07485235;4.00
0.02702703;0.05544473;4.00
0.24324325;0.31206942;4.00
0.29729730;0.31916428;8.00
0.94594598;0.48161218;4.00
0.43243244;0.40652332;8.00
0.54054052;0.49947596;8.00
0.08108108;0.14372502;4.00
0.10810811;0.12332578;4.00
0.02702703;0.05501543;8.00
0.05405405;0.07462871;4.00
0.21621622;0.22972777;8.00
0.05405405;0.06851535;12.00
0.21621622;0.23853439;8.00
0.16216215;0.15951999;8.00
0.18918920;0.23182799;4.00
0.08108108;0.07019950;8.00
0.10810811;0.10573968;8.00
0.40540540;0.37553522;8.00
0.16216215;0.19003771;4.00
0.27027026;0.09188212;8.00
0.32432431;0.39770970;8.00
0.18918920;0.30733433;8.00
0.05405405;0.06394392;4.00
0.16216215;0.14090893;8.00
0.56756759;0.51402050;8.00
0.02702703;0.06405155;4.00
0.48648649;0.50534320;8.00
0.18918920;0.18543789;8.00
0.72972971;0.45976076;4.00
0.29729730;0.30704039;4.00
0.05405405;0.06103904;4.00
0.32432431;0.33310929;8.00
0.02702703;0.04901486;8.00
0.05405405;0.06260843;8.00
0.16216215;0.11246767;4.00
0.21621622;0.17005573;8.00
0.32432431;0.36410648;8.00
0.05405405;0.06386848;8.00
0.05405405;0.07779174;4.00
0.10810811;0.12260250;4.00
0.05405405;0.07653277;4.00
0.13513514;0.21134798;8.00
0.08108108;0.06008306;8.00
0.29729730;0.31255877;8.00
0.05405405;0.06359779;8.00
0.37837839;0.38928956;4.00
0.08108108;0.08486503;8.00
0.05405405;0.06894265;8.00
0.08108108;0.07320615;8.00
0.27027026;0.35477850;4.00
0.08108108;0.08396737;4.00
0.48648649;0.50442380;8.00
0.29729730;0.31946796;8.00
0.05405405;0.06857155;8.00
0.05405405;0.06470110;8.00
0.18918920;0.10376669;8.00
0.05405405;0.06763114;8.00
0.08108108;0.07057028;4.00
0.05405405;0.06169271;4.00
0.05405405;0.04748892;4.00
0.05405405;0.06351235;4.00
0.08108108;0.08176735;12.00
0.05405405;0.06397058;8.00
0.05405405;0.06516173;8.00
0.16216215;0.18718189;8.00
0.05405405;0.05868426;8.00
0.48648649;0.39486575;8.00
0.05405405;0.07344071;4.00
0.05405405;0.06172536;8.00
0.05405405;0.07824140;4.00
0.08108108;0.05879191;8.00
0.05405405;0.06325940;8.00
0.05405405;0.06611294;4.00
0.48648649;0.49956071;8.00
0.08108108;0.08310642;4.00
0.35135135;0.35728481;8.00
0.29729730;0.28229904;4.00
0.08108108;0.07284574;4.00
0.24324325;0.30261078;4.00
0.08108108;0.07356852;8.00
0.08108108;0.06125911;4.00
0.05405405;0.07394993;12.00
0.05405405;0.05336801;8.00
0.13513514;0.14320251;4.00
0.08108108;0.07203454;4.00
0.05405405;0.06328077;4.00
0.05405405;0.04226280;4.00
0.18918920;0.08695865;8.00
0.35135135;0.48913512;8.00
0.21621622;0.30432487;4.00
0.10810811;0.12009453;8.00
0.05405405;0.04658954;8.00
0.05405405;0.06153627;8.00
0.05405405;0.08877385;4.00
0.08108108;0.07866965;4.00
0.10810811;0.06436629;8.00
0.05405405;0.06783420;8.00
0.05405405;0.09500330;8.00
0.08108108;0.05770608;8.00
0.48648649;0.47295880;4.00
0.08108108;0.07602581;4.00
0.05405405;0.07566060;8.00
0.08108108;0.07460143;8.00
0.05405405;0.07837520;4.00
0.18918920;0.20964269;4.00
0.35135135;0.45716429;4.00
1.00000000;0.49936280;8.00
0.08108108;0.07621600;4.00
0.29729730;0.34773630;8.00
0.10810811;0.11758662;8.00
0.29729730;0.33570036;8.00
0.02702703;0.04219746;8.00
0.05405405;0.06209361;8.00
0.05405405;0.07691040;8.00
0.05405405;0.05701618;8.00
0.43243244;0.39085719;4.00
0.08108108;0.06325940;12.00
0.05405405;0.04505816;4.00
0.02702703;0.06271880;8.00
0.02702703;0.07436810;8.00
0.05405405;0.07351754;4.00
0.05405405;0.06795534;4.00
0.05405405;0.06309425;8.00
0.13513514;0.07032230;8.00
0.13513514;0.08248813;8.00
0.05405405;0.10747981;8.00
0.08108108;0.06743147;8.00
0.16216215;0.12288819;4.00
0.05405405;0.07804339;8.00
0.16216215;0.18273929;8.00
0.08108108;0.05428904;8.00
0.08108108;0.08821241;4.00
0.32432431;0.36855936;8.00
0.48648649;0.50996011;4.00
0.10810811;0.10050688;8.00
0.13513514;0.11595423;8.00
0.32432431;0.21580777;8.00
0.05405405;0.04184953;4.00
0.05405405;0.04950957;4.00
0.05405405;0.06258377;8.00
0.37837839;0.45256200;8.00
0.18918920;0.06857835;4.00
0.05405405;0.06322442;4.00
0.16216215;0.15117480;4.00
0.08108108;0.08351279;8.00
0.67567569;0.39256287;4.00
0.05405405;0.07267436;8.00
0.08108108;0.07320615;4.00
0.05405405;0.06482244;4.00
0.05405405;0.05974459;8.00
0.08108108;0.07639465;8.00
0.10810811;0.06746931;8.00
0.08108108;0.07806324;8.00
0.05405405;0.06421055;8.00
0.05405405;0.07905191;8.00
0.05405405;0.06183558;4.00
0.05405405;0.04811128;8.00
0.05405405;0.04700776;8.00
0.05405405;0.05485253;4.00
0.08108108;0.16011710;4.00
0.05405405;0.11354867;4.00
0.08108108;0.08412506;8.00
0.37837839;0.33776012;4.00
0.32432431;0.28256714;8.00
0.13513514;0.27616492;8.00
0.05405405;0.06723591;8.00
0.05405405;0.06287850;8.00
