Real;Predicted;Time (us)
0.05405405;0.25163376;776.00
0.05405405;0.19621496;776.00
0.05405405;0.15499526;780.00
0.16216215;-0.28584421;776.00
0.29729730;-0.18328282;776.00
0.10810811;-0.22692780;776.00
0.13513514;0.53048474;776.00
0.13513514;-0.05802010;780.00
0.37837839;0.79399669;780.00
0.05405405;0.00477373;772.00
0.59459460;0.48101699;776.00
0.13513514;-0.12871104;780.00
0.21621622;-0.06563604;776.00
0.08108108;0.26140788;772.00
0.24324325;0.59648049;776.00
0.13513514;-0.04632491;780.00
0.05405405;0.15672041;776.00
0.08108108;-0.03572462;772.00
0.35135135;0.44981682;776.00
0.08108108;0.05817292;780.00
0.13513514;-0.05301345;776.00
0.05405405;-0.02384431;772.00
0.18918920;-0.31437278;776.00
0.13513514;0.23174478;776.00
0.05405405;-0.07310490;776.00
0.05405405;0.12434235;780.00
0.10810811;-0.10417823;776.00
0.05405405;0.01083497;776.00
0.05405405;0.14650725;772.00
0.13513514;-0.10319171;776.00
0.05405405;-0.01028210;776.00
0.21621622;0.64862067;776.00
0.13513514;-0.09829310;776.00
0.08108108;0.13328280;780.00
0.05405405;0.29106334;780.00
0.10810811;0.23576131;776.00
0.10810811;0.30030346;776.00
0.43243244;0.30480361;780.00
0.10810811;-0.12907782;780.00
0.05405405;-0.12531951;776.00
0.05405405;0.15214777;776.00
0.05405405;-0.02836515;776.00
0.43243244;-0.33821398;780.00
0.05405405;0.21809581;776.00
0.16216215;-0.15392822;776.00
0.21621622;-0.21464770;776.00
0.27027026;-0.02996615;776.00
0.08108108;0.21625340;772.00
0.08108108;-0.02876884;776.00
0.24324325;0.21462098;780.00
0.24324325;-0.03714620;780.00
0.10810811;0.13421701;776.00
0.05405405;0.28361627;776.00
0.29729730;0.38968015;780.00
0.05405405;0.15214777;776.00
0.35135135;0.30880931;776.00
0.08108108;0.10586666;776.00
0.05405405;0.01621447;776.00
0.08108108;0.01610291;772.00
0.05405405;0.08337754;780.00
0.21621622;0.26964816;780.00
0.02702703;-0.36351520;776.00
0.45945945;0.66615283;772.00
0.32432431;0.50573587;780.00
0.16216215;0.09298436;776.00
0.54054052;0.40709934;776.00
0.10810811;0.13981679;780.00
0.08108108;-0.12399574;776.00
0.05405405;0.18573491;776.00
0.08108108;-0.09626043;780.00
0.21621622;-0.03720280;780.00
0.05405405;0.10943330;780.00
0.27027026;-0.02849913;776.00
0.27027026;0.74839818;776.00
0.35135135;0.36359710;776.00
0.05405405;0.10785001;776.00
0.48648649;0.37385589;772.00
0.05405405;0.10594544;780.00
0.08108108;-0.13483362;780.00
0.27027026;-0.13790055;776.00
0.08108108;0.11982746;776.00
0.02702703;-0.00106519;776.00
0.40540540;-0.26716644;780.00
0.05405405;-0.25248867;780.00
0.05405405;-0.02162905;772.00
0.59459460;0.34672293;776.00
0.48648649;0.73082614;776.00
0.18918920;0.04415972;776.00
0.05405405;0.00021300;772.00
0.02702703;-0.10918026;776.00
0.05405405;0.19469239;776.00
0.37837839;0.50525951;780.00
0.05405405;0.00434040;776.00
0.05405405;-0.04358474;780.00
0.05405405;-0.20902053;780.00
0.54054052;0.37172288;776.00
0.08108108;0.08075848;780.00
0.05405405;-0.02890151;776.00
0.51351351;-0.21242805;780.00
0.05405405;-0.04020954;772.00
0.18918920;-0.32195711;780.00
0.08108108;0.13614137;780.00
0.05405405;0.18722832;776.00
0.35135135;0.84592396;776.00
0.05405405;0.10412033;776.00
0.08108108;0.03167778;776.00
0.10810811;-0.00861243;776.00
0.37837839;-0.19297700;772.00
0.08108108;0.17364746;780.00
0.05405405;0.02551797;780.00
0.48648649;0.26696491;776.00
0.08108108;0.02478820;772.00
0.05405405;-0.09173642;780.00
0.18918920;0.05791218;776.00
0.10810811;-0.03177438;776.00
0.08108108;-0.04469385;776.00
0.05405405;0.00909280;776.00
0.05405405;-0.01212272;780.00
0.24324325;0.60825187;780.00
0.16216215;-0.28677493;776.00
0.08108108;0.01699917;780.00
0.02702703;-0.19257040;776.00
0.05405405;0.00570869;776.00
0.13513514;-0.09842221;776.00
0.05405405;0.00248422;776.00
0.05405405;0.07860807;776.00
0.32432431;0.62870789;776.00
0.02702703;-0.00321941;780.00
0.37837839;0.28130963;780.00
0.78378379;0.16133781;776.00
0.05405405;-0.31074622;772.00
0.18918920;-0.03458636;780.00
0.64864868;0.43256119;776.00
0.05405405;0.08252341;776.00
0.08108108;0.06558101;776.00
0.13513514;0.28613597;780.00
0.18918920;0.33231884;776.00
0.37837839;-0.09447107;776.00
0.32432431;0.68709642;772.00
0.02702703;-0.07207190;776.00
0.27027026;0.25062460;780.00
0.02702703;-0.28408325;776.00
0.08108108;-0.06712198;776.00
0.05405405;-0.23725325;776.00
0.24324325;-0.12582800;780.00
0.48648649;0.22154343;776.00
0.16216215;-0.12085551;780.00
0.32432431;-0.03180127;776.00
0.08108108;0.01090580;776.00
0.08108108;-0.07545102;776.00
0.32432431;0.25792509;776.00
0.29729730;0.10697152;776.00
0.54054052;0.31621742;772.00
0.08108108;0.07200825;780.00
0.40540540;0.17496775;780.00
0.29729730;0.13746504;776.00
0.05405405;-0.20977899;776.00
0.16216215;0.05538286;776.00
0.05405405;-0.04742683;776.00
0.27027026;0.38066909;776.00
0.05405405;0.18519299;780.00
0.56756759;0.27119461;776.00
0.32432431;0.10344012;776.00
0.05405405;-0.06367549;772.00
0.05405405;-0.02081735;776.00
0.08108108;-0.00422825;780.00
0.08108108;0.06296064;780.00
0.08108108;0.04931990;772.00
0.35135135;-0.03574350;776.00
0.29729730;0.55141646;780.00
0.18918920;0.39884555;776.00
0.10810811;0.18610564;776.00
0.05405405;-0.05277726;780.00
0.24324325;0.36269853;776.00
0.24324325;-0.30169579;776.00
0.27027026;0.02471961;776.00
0.05405405;0.12241426;776.00
0.02702703;-0.19903556;780.00
0.24324325;0.20695412;776.00
0.29729730;0.20414543;776.00
0.94594598;0.89566588;780.00
0.43243244;-0.13114652;780.00
0.54054052;0.33658862;772.00
0.08108108;-0.04703610;776.00
0.10810811;0.03303707;780.00
0.02702703;0.00567996;776.00
0.05405405;0.18719114;776.00
0.21621622;-0.16117544;776.00
0.05405405;-0.06646547;780.00
0.21621622;-0.11625003;780.00
0.16216215;0.13832591;776.00
0.18918920;-0.11965963;780.00
0.08108108;0.11264432;780.00
0.10810811;-0.03923698;776.00
0.40540540;0.46053791;776.00
0.16216215;-0.40579158;780.00
0.27027026;-0.14039746;780.00
0.32432431;-0.06520721;772.00
0.18918920;0.23429210;780.00
0.05405405;0.09552518;776.00
0.16216215;-0.00910501;780.00
0.56756759;0.52717316;776.00
0.02702703;0.01439521;776.00
0.48648649;-0.35214326;776.00
0.18918920;0.31207621;776.00
0.72972971;-0.03272317;772.00
0.29729730;0.12733069;780.00
0.05405405;-0.15294069;780.00
0.32432431;0.39132234;776.00
0.02702703;-0.36803392;772.00
0.05405405;-0.13936448;780.00
0.16216215;-0.09719718;776.00
0.21621622;0.18926251;776.00
0.32432431;-0.22096242;780.00
0.05405405;-0.10593683;780.00
0.05405405;-0.07507744;780.00
0.10810811;-0.02682000;772.00
0.05405405;-0.06202972;776.00
0.13513514;-0.35640377;776.00
0.08108108;0.08795869;776.00
0.29729730;-0.03961735;772.00
0.05405405;-0.18326657;780.00
0.37837839;0.32990387;776.00
0.08108108;0.01610291;776.00
0.05405405;-0.04437260;772.00
0.08108108;-0.08992800;776.00
0.27027026;0.44756484;776.00
0.08108108;0.09726076;780.00
0.48648649;0.50123668;780.00
0.29729730;-0.12421050;780.00
0.05405405;0.07887386;780.00
0.05405405;-0.03606867;776.00
0.18918920;-0.00633075;776.00
0.05405405;0.03824304;780.00
0.08108108;0.04400172;776.00
0.05405405;0.05340343;776.00
0.05405405;0.02551797;780.00
0.05405405;0.11917386;780.00
0.08108108;0.02955849;780.00
0.05405405;-0.16493672;772.00
0.05405405;-0.01932351;776.00
0.16216215;-0.15654829;776.00
0.05405405;0.31428373;772.00
0.48648649;0.28999427;772.00
0.05405405;-0.06874543;780.00
0.05405405;-0.01782986;776.00
0.05405405;-0.04902509;776.00
0.08108108;0.04616082;772.00
0.05405405;-0.02836515;776.00
0.05405405;-0.01480340;780.00
0.48648649;0.70814073;776.00
0.08108108;-0.12369435;776.00
0.35135135;0.30899006;780.00
0.29729730;0.79749382;780.00
0.08108108;0.14048435;776.00
0.24324325;0.51140934;776.00
0.08108108;-0.03284626;780.00
0.08108108;-0.13424376;780.00
0.05405405;-0.26060048;776.00
0.05405405;-0.06414919;780.00
0.13513514;-0.02769985;776.00
0.08108108;-0.02231078;776.00
0.05405405;-0.03504807;776.00
0.05405405;0.02575857;780.00
0.18918920;-0.08592944;780.00
0.35135135;0.70466614;772.00
0.21621622;0.18035960;776.00
0.10810811;-0.03036080;780.00
0.05405405;-0.02890151;780.00
0.05405405;-0.02004051;776.00
0.05405405;0.08056908;780.00
0.08108108;0.04301262;776.00
0.10810811;-0.05008195;776.00
0.05405405;-0.03752730;776.00
0.05405405;-0.09878888;776.00
0.08108108;-0.00128041;776.00
0.48648649;0.04930674;776.00
0.08108108;-0.02715725;776.00
0.05405405;-0.12195343;776.00
0.08108108;0.14391135;780.00
0.05405405;0.17520165;772.00
0.18918920;0.17370589;780.00
0.35135135;0.96178728;780.00
1.00000000;0.62200880;780.00
0.08108108;0.07903524;776.00
0.29729730;0.23553199;780.00
0.10810811;-0.03390181;780.00
0.29729730;0.29410785;772.00
0.02702703;-0.34414238;776.00
0.05405405;0.00174608;780.00
0.05405405;-0.09033944;780.00
0.05405405;0.10117549;776.00
0.43243244;0.24851862;780.00
0.08108108;-0.02836515;776.00
0.05405405;0.04020142;776.00
0.02702703;0.43143302;776.00
0.02702703;-0.30106482;776.00
0.05405405;0.17944942;776.00
0.05405405;-0.12933338;776.00
0.05405405;-0.05418470;776.00
0.13513514;-0.04558136;776.00
0.13513514;0.33879137;780.00
0.05405405;-0.21150149;776.00
0.08108108;-0.05048447;776.00
0.16216215;-0.08746207;780.00
0.05405405;0.22444037;780.00
0.16216215;-0.15810671;776.00
0.08108108;0.14488806;776.00
0.08108108;0.14585914;776.00
0.32432431;0.29239860;776.00
0.48648649;0.52444613;780.00
0.10810811;-0.33888206;780.00
0.13513514;-0.09660976;776.00
0.32432431;0.32314986;780.00
0.05405405;-0.02089659;780.00
0.05405405;-0.26907915;776.00
0.05405405;-0.08561486;780.00
0.37837839;-0.03574350;776.00
0.18918920;-0.23992005;776.00
0.05405405;-0.02215068;776.00
0.16216215;-0.03831062;776.00
0.08108108;0.07469311;772.00
0.67567569;0.31009167;776.00
0.05405405;-0.01154677;776.00
0.08108108;-0.08992800;780.00
0.05405405;-0.00425697;772.00
0.05405405;0.14089726;776.00
0.08108108;0.14673777;776.00
0.10810811;0.02651610;780.00
0.08108108;0.03281160;776.00
0.05405405;-0.02384431;780.00
0.05405405;-0.07567303;780.00
0.05405405;0.05742475;776.00
0.05405405;-0.48546597;776.00
0.05405405;0.05561323;776.00
0.05405405;-0.01484256;780.00
0.08108108;-0.02370793;776.00
0.05405405;0.24754305;776.00
0.08108108;-0.17733268;776.00
0.37837839;-0.09456866;772.00
0.32432431;0.12283459;776.00
0.13513514;0.24979262;776.00
0.05405405;-0.22940512;776.00
0.05405405;0.29421052;772.00
